# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Mon Oct 21 16:28:59 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
#Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 8.60206 2.9625256062 2.5946981840    2.963  2.378  3.6640  2.139    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.745e-01 3.102e-01 1.681e-03 2.546e-03 5.995e-03 -1.000 1.537e-02 -1.176 -1.077 -0.511 -1.791
0.0152 0.01508 8.60206 2.9632794857 2.5947111612    2.964  2.336  3.6676  2.197    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.745e-01 3.102e-01 1.681e-03 2.546e-03 5.995e-03 -1.000 1.537e-02 -1.069 -0.983 -0.429 -1.688
0.0152 0.01508 8.60206 2.9640688896 2.5947247418    2.964  2.296  3.6710  2.249    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.745e-01 3.101e-01 1.681e-03 2.546e-03 5.995e-03 -1.000 1.537e-02 -0.971 -0.897 -0.354 -1.595
0.0152 0.01508 8.60206 2.9650106430 2.5947409325    2.965  2.257  3.6744  2.302    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.745e-01 3.101e-01 1.681e-03 2.546e-03 5.995e-03 -1.000 1.537e-02 -0.873 -0.811 -0.278 -1.500
0.0152 0.01508 8.60206 2.9669020176 2.5947734134    2.967  2.199  3.6799  2.383    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.745e-01 3.101e-01 1.681e-03 2.547e-03 5.995e-03 -1.000 1.537e-02 -0.727 -0.683 -0.167 -1.359
0.0152 0.01508 8.60206 2.9690949917 2.5948110142    2.969  2.156  3.6846  2.445    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.745e-01 3.101e-01 1.681e-03 2.547e-03 5.995e-03 -1.000 1.537e-02 -0.619 -0.589 -0.086 -1.253
0.0152 0.01508 8.60206 2.9728364944 2.5948750188    2.973  2.119  3.6902  2.505    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.745e-01 3.101e-01 1.681e-03 2.547e-03 5.994e-03 -1.000 1.537e-02 -0.527 -0.515 -0.027 -1.166
0.0152 0.01508 8.60206 2.9778892994 2.5949611620    2.978  2.102  3.6956  2.545    4  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.745e-01 3.101e-01 1.681e-03 2.548e-03 5.993e-03 -1.000 1.537e-02 -0.484 -0.487 -0.012 -1.126
0.0152 0.01508 8.60206 2.9962410927 2.5952712255    2.996  2.127  3.6958  2.523    5  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.745e-01 3.101e-01 1.681e-03 2.550e-03 5.991e-03 -1.000 1.537e-02 -0.547 -0.550 -0.077 -1.189
0.0152 0.01508 8.60206 3.0000000000 2.5953341962    3.000  2.132  3.6958  2.518    5  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.745e-01 3.101e-01 1.681e-03 2.550e-03 5.991e-03 -1.000 1.537e-02 -0.561 -0.564 -0.090 -1.202
0.0152 0.01508 8.60206 3.0164504051 2.5956076580    3.017  2.157  3.6954  2.495    5  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.746e-01 3.101e-01 1.681e-03 2.551e-03 5.989e-03 -1.000 1.537e-02 -0.621 -0.623 -0.149 -1.263
0.0152 0.01508 8.60206 3.0483171940 2.5961277493    3.048  2.206  3.6951  2.448    5  0.000  0.374     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.746e-01 3.100e-01 1.682e-03 2.553e-03 5.987e-03 -1.000 1.537e-02 -0.745 -0.746 -0.270 -1.387
0.0152 0.01508 8.60206 3.0791597366 2.5966193528    3.079  2.254  3.6940  2.401    5  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.747e-01 3.099e-01 1.682e-03 2.555e-03 5.984e-03 -1.000 1.537e-02 -0.864 -0.863 -0.384 -1.507
0.0152 0.01508 8.60206 3.0889921188 2.5967737013    3.089  2.268  3.6934  2.385    5  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.747e-01 3.099e-01 1.682e-03 2.555e-03 5.983e-03 -1.000 1.537e-02 -0.900 -0.898 -0.416 -1.543
0.0152 0.01508 8.60206 3.1133086681 2.5971506113    3.113  2.299  3.6896  2.342    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.748e-01 3.098e-01 1.682e-03 2.556e-03 5.981e-03 -1.000 1.537e-02 -0.978 -0.965 -0.474 -1.620
0.0152 0.01508 8.60206 3.1301007271 2.5974069631    3.130  2.329  3.6840  2.293    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.749e-01 3.098e-01 1.682e-03 2.557e-03 5.980e-03 -1.000 1.537e-02 -1.052 -1.022 -0.515 -1.689
0.0152 0.01508 8.60206 3.1364529133 2.5975031147    3.136  2.354  3.6785  2.247    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.749e-01 3.098e-01 1.682e-03 2.558e-03 5.980e-03 -1.000 1.537e-02 -1.114 -1.066 -0.544 -1.746
0.0152 0.01508 8.60206 3.1382975578 2.5975309528    3.138  2.392  3.6731  2.187    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.749e-01 3.098e-01 1.682e-03 2.558e-03 5.980e-03 -1.000 1.537e-02 -1.210 -1.144 -0.605 -1.837
0.0152 0.01508 8.60206 3.1389737129 2.5975411474    3.139  2.437  3.6678  2.121    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.749e-01 3.098e-01 1.682e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -1.322 -1.237 -0.682 -1.942
0.0152 0.01508 8.60206 3.1391646862 2.5975440259    3.139  2.475  3.6638  2.067    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.749e-01 3.098e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -1.417 -1.318 -0.751 -2.033
0.0152 0.01508 8.60206 3.1391959190 2.5975444966    3.139  2.484  3.6629  2.054    6  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.749e-01 3.098e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -1.441 -1.337 -0.767 -2.055
0.0152 0.01508 8.60206 3.1392965317 2.5975460129    3.139  2.533  3.6584  1.987    7  0.000  0.375     4.01     3.14     2.36     1.72     1.40  4    -1e-30      0.00 6.749e-01 3.098e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -1.563 -1.442 -0.857 -2.171
0.0152 0.01508 8.60206 3.1393780708 2.5975472417    3.139  2.562  3.6558  1.948    7  0.000  0.375     4.33     3.37     2.52     1.84     1.50  4    -1e-30      0.00 6.749e-01 3.098e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -1.634 -1.503 -0.910 -2.238
0.0152 0.01508 8.60206 3.1397149563 2.5975523176    3.139  2.561  3.6560  1.950    7  0.000  0.375     4.32     3.36     2.52     1.84     1.50  4    -1e-30      0.00 6.749e-01 3.098e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -1.633 -1.502 -0.910 -2.237
0.0152 0.01508 8.60206 3.1406826973 2.5975668919    3.140  2.546  3.6574  1.971    7  0.000  0.375     4.14     3.24     2.43     1.77     1.45  4    -1e-30      0.00 6.749e-01 3.097e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -1.594 -1.469 -0.881 -2.201
0.0152 0.01508 8.60206 3.1415572166 2.5975800534    3.141  2.564  3.6556  1.946    7  0.000  0.375     4.35     3.39     2.54     1.85     1.51  4    -1e-30      0.00 6.749e-01 3.097e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -1.640 -1.507 -0.914 -2.243
0.0152 0.01508 8.60206 3.1423263550 2.5975916220    3.142  2.611  3.6514  1.882    7  0.000  0.375     4.95     3.80     2.83     2.07     1.69  4    -1e-30      0.00 6.749e-01 3.097e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -1.757 -1.607 -1.000 -2.352
0.0152 0.01508 8.60206 3.1430251598 2.5976021270    3.143  2.651  3.6478  1.827    7  0.000  0.375     5.52     4.20     3.11     2.28     1.86  4    -1e-30      0.00 6.749e-01 3.097e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -1.858 -1.691 -1.073 -2.445
0.0152 0.01508 8.60206 3.1437315941 2.5976127412    3.143  2.691  3.6443  1.773    7  0.000  0.375     6.15     4.63     3.42     2.50     2.05  4    -1e-30      0.00 6.749e-01 3.097e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -1.958 -1.776 -1.147 -2.537
0.0152 0.01508 8.60206 3.1444039345 2.5976228381    3.144  2.731  3.6409  1.720    7  0.000  0.375     6.84     5.10     3.75     2.75     2.25  4    -1e-30      0.00 6.749e-01 3.097e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.537e-02 -2.058 -1.860 -1.221 -2.629
0.0152 0.01508 8.60206 3.1450395584 2.5976323790    3.145  2.772  3.6371  1.664    7  0.000  0.375     7.65     5.64     4.12     3.03     2.48  4    -1e-30      0.00 6.749e-01 3.097e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.538e-02 -2.159 -1.941 -1.290 -2.719
0.0152 0.01508 8.60206 3.1456308365 2.5976412503    3.145  2.812  3.6332  1.608    7  0.000  0.375     8.57     6.24     4.54     3.35     2.74  4 -2.43e-29      0.00 6.749e-01 3.097e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.539e-02 -2.261 -2.023 -1.360 -2.809
0.0152 0.01508 8.60206 3.1461727619 2.5976493778    3.146  2.853  3.6291  1.551    7  0.000  0.375     9.60     6.92     5.01     3.70     3.02  4 -1.13e-25      0.00 6.749e-01 3.097e-01 1.683e-03 2.558e-03 5.979e-03 -1.000 1.540e-02 -2.363 -2.104 -1.429 -2.899
0.0152 0.01508 8.60206 3.1466639042 2.5976567409    3.146  2.894  3.6250  1.494    7  0.000  0.375    10.77     7.67     5.53     4.09     3.34  4 -1.71e-24      0.00 6.749e-01 3.097e-01 1.682e-03 2.558e-03 5.979e-03 -1.000 1.541e-02 -2.465 -2.183 -1.495 -2.988
0.0152 0.01508 8.60206 3.1471047401 2.5976633475    3.147  2.935  3.6211  1.437    7  0.000  0.375    12.06     8.50     6.10     4.51     3.69  4 -6.83e-22      0.00 6.749e-01 3.097e-01 1.681e-03 2.560e-03 5.979e-03 -1.000 1.542e-02 -2.567 -2.263 -1.558 -3.078
0.0152 0.01508 8.60206 3.1475021839 2.5976693021    3.147  2.975  3.6171  1.381    7  0.000  0.374    13.50     9.41     6.73     4.98     4.08  4 -7.65e-17      0.00 6.749e-01 3.097e-01 1.679e-03 2.562e-03 5.979e-03 -1.000 1.544e-02 -2.668 -2.339 -1.618 -3.167
0.0152 0.01508 8.60206 3.1477756500 2.5976733981    3.147  3.006  3.6139  1.338    7  0.000  0.374    14.73    10.18     7.25     5.38     4.40  4 -1.99e-12      0.00 6.749e-01 3.096e-01 1.676e-03 2.565e-03 5.979e-03 -1.000 1.546e-02 -2.745 -2.395 -1.660 -3.232
0.0152 0.01508 8.60206 3.1481122971 2.5976784394    3.147  3.046  3.6099  1.281    7  0.000  0.373    16.49    11.27     7.99     5.93     4.86  4 -1.47e-09      0.00 6.749e-01 3.096e-01 1.673e-03 2.569e-03 5.979e-03 -1.000 1.547e-02 -2.846 -2.472 -1.718 -3.320
0.0152 0.01508 8.60206 3.1484212875 2.5976830655    3.147  3.086  3.6065  1.227    7  0.000  0.372    18.37    12.42     8.77     6.52     5.34  4 -1.78e-09      0.00 6.749e-01 3.096e-01 1.670e-03 2.572e-03 5.979e-03 -1.000 1.547e-02 -2.946 -2.548 -1.777 -3.407
0.0152 0.01508 8.60206 3.1487057209 2.5976873229    3.147  3.127  3.6030  1.173    7  0.000  0.372    20.48    13.70     9.63     7.17     5.88  4 -2.14e-09      0.00 6.749e-01 3.096e-01 1.668e-03 2.575e-03 5.979e-03 -1.000 1.547e-02 -3.047 -2.625 -1.836 -3.495
0.0152 0.01508 8.60206 3.1489679813 2.5976912477    3.147  3.167  3.5994  1.119    7  0.000  0.371    22.85    15.12    10.58     7.89     6.47  4 -2.57e-09      0.00 6.749e-01 3.096e-01 1.665e-03 2.578e-03 5.979e-03 -1.000 1.547e-02 -3.148 -2.700 -1.893 -3.581
0.0152 0.01508 8.60206 3.1492102146 2.5976948722    3.147  3.207  3.5958  1.064    7  0.000  0.371    25.50    16.69    11.63     8.69     7.12  4 -3.08e-09      0.00 6.749e-01 3.096e-01 1.663e-03 2.581e-03 5.979e-03 -1.000 1.547e-02 -3.248 -2.772 -1.944 -3.666
0.0152 0.01508 8.60206 3.1494333744 2.5976982106    3.147  3.248  3.5922  1.009    7  0.000  0.370    28.45    18.43    12.78     9.56     7.84  4 -3.69e-09      0.00 6.749e-01 3.096e-01 1.662e-03 2.583e-03 5.978e-03 -1.000 1.547e-02 -3.349 -2.843 -1.995 -3.750
0.0152 0.01508 8.60206 3.1496393681 2.5977012918    3.147  3.288  3.5884  0.954    7  0.000  0.370    31.78    20.36    14.06    10.53     8.64  4 -4.42e-09      0.00 6.749e-01 3.096e-01 1.660e-03 2.585e-03 5.978e-03 -1.000 1.547e-02 -3.449 -2.911 -2.038 -3.833
0.0152 0.01508 8.60206 3.1498301029 2.5977041443    3.147  3.327  3.5846  0.899    7  0.000  0.370    35.50    22.49    15.46    11.60     9.51  4 -5.28e-09      0.00 6.749e-01 3.096e-01 1.659e-03 2.587e-03 5.977e-03 -1.000 1.548e-02 -3.549 -2.975 -2.074 -3.913
0.0152 0.01508 8.60206 3.1500074863 2.5977067968    3.147  3.367  3.5808  0.844    7  0.000  0.370    39.64    24.85    17.00    12.78    10.48  4 -6.23e-09      0.00 6.749e-01 3.096e-01 1.658e-03 2.589e-03 5.976e-03 -1.000 1.550e-02 -3.648 -3.039 -2.109 -3.992
0.0152 0.01508 8.60206 3.1501731873 2.5977092743    3.147  3.407  3.5769  0.789    7  0.000  0.370    44.28    27.45    18.70    14.07    11.55  4 -7.44e-09      0.00 6.749e-01 3.097e-01 1.657e-03 2.591e-03 5.975e-03 -1.000 1.549e-02 -3.747 -3.095 -2.129 -4.067
0.0152 0.01508 8.60206 3.1503281593 2.5977115911    3.146  3.446  3.5729  0.733    7  0.000  0.370    49.48    30.35    20.58    15.51    12.73  4 -8.89e-09      0.00 6.748e-01 3.097e-01 1.656e-03 2.594e-03 5.973e-03 -1.000 1.550e-02 -3.846 -3.149 -2.143 -4.140
0.0152 0.01508 8.60206 3.1504735947 2.5977137651    3.146  3.486  3.5688  0.678    7  0.000  0.370    55.31    33.55    22.65    17.10    14.04  4 -1.05e-08      0.00 6.748e-01 3.097e-01 1.656e-03 2.596e-03 5.972e-03 -1.000 1.550e-02 -3.944 -3.199 -2.149 -4.211
0.0152 0.01508 8.60206 3.1506109238 2.5977158177    3.146  3.524  3.5647  0.622    7  0.000  0.369    61.81    37.09    24.92    18.84    15.47  3 -1.24e-08      0.00 6.748e-01 3.097e-01 1.655e-03 2.598e-03 5.970e-03 -1.000 1.549e-02 -4.041 -3.240 -2.136 -4.276
0.0152 0.01508 8.60206 3.1507411003 2.5977177632    3.145  3.563  3.5606  0.567    7  0.000  0.369    69.05    40.98    27.42    20.76    17.05  3 -1.48e-08      0.00 6.747e-01 3.098e-01 1.655e-03 2.600e-03 5.969e-03 -1.000 1.548e-02 -4.138 -3.280 -2.122 -4.340
0.0152 0.01508 8.60206 3.1508657932 2.5977196266    3.145  3.601  3.5564  0.512    7  0.000  0.369    77.10    45.27    30.15    22.86    18.78  3 -1.75e-08      0.00 6.747e-01 3.098e-01 1.654e-03 2.601e-03 5.968e-03 -1.000 1.548e-02 -4.233 -3.311 -2.082 -4.397
0.0152 0.01508 8.60206 3.1509859562 2.5977214221    3.144  3.639  3.5522  0.457    7  0.000  0.369    86.03    49.96    33.13    25.15    20.67  3 -2.06e-08      0.00 6.747e-01 3.098e-01 1.654e-03 2.603e-03 5.967e-03 -1.000 1.549e-02 -4.327 -3.337 -2.034 -4.451
0.0152 0.01508 8.60206 3.1511032581 2.5977231748    3.143  3.676  3.5480  0.404    7  0.000  0.369    95.81    55.06    36.35    27.64    22.72  3 -2.54e-08      0.00 6.746e-01 3.099e-01 1.654e-03 2.604e-03 5.966e-03 -1.000 1.549e-02 -4.419 -3.355 -1.967 -4.498
0.0152 0.01508 8.60206 3.1512131691 2.5977248168    3.142  3.707  3.5443  0.357    7  0.000  0.369   105.16    59.88    39.39    29.98    24.65  3 -3.27e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.549e-02 -4.498 -3.364 -1.893 -4.532
0.0152 0.01508 8.60206 3.1513290405 2.5977265478    3.140  3.736  3.5408  0.314    7  0.000  0.369   114.53    64.67    42.39    32.30    26.56  3 -4.29e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.570 -3.371 -1.821 -4.563
0.0152 0.01508 8.60206 3.1514909267 2.5977289659    3.137  3.770  3.5368  0.264    7  0.000  0.369   126.63    70.80    46.22    35.27    29.01  2 -5.75e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.654 -3.369 -1.718 -4.589
0.0152 0.01508 8.60206 3.1516420841 2.5977312235    3.134  3.787  3.5349  0.239    7  0.000  0.369   133.21    74.11    48.27    36.87    30.33  2 -6.28e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.697 -3.370 -1.669 -4.603
0.0152 0.01508 8.60206 3.1516811848 2.5977318075    3.133  3.776  3.5362  0.255    7  0.000  0.369   128.86    71.92    46.91    35.81    29.45  2 -5.55e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.669 -3.372 -1.707 -4.595
0.0152 0.01508 8.60206 3.1517050266 2.5977321635    3.132  3.763  3.5378  0.274    7  0.000  0.369   123.99    69.47    45.38    34.63    28.48  2 -4.81e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.637 -3.374 -1.748 -4.586
0.0152 0.01508 8.60206 3.1517167091 2.5977323380    3.132  3.779  3.5358  0.250    7  0.000  0.369   130.20    72.60    47.33    36.14    29.72  2 -5.67e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.678 -3.372 -1.695 -4.598
0.0152 0.01508 8.60206 3.1517400742 2.5977326869    3.132  3.810  3.5320  0.204    7  0.000  0.369   142.88    78.95    51.28    39.20    32.25  2 -7.76e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.755 -3.366 -1.591 -4.618
0.0152 0.01508 8.60206 3.1517813206 2.5977333029    3.130  3.839  3.5285  0.160    7  0.000  0.369   155.80    85.36    55.25    42.28    34.79  2 -1.05e-07      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.827 -3.353 -1.481 -4.629
0.0152 0.01508 8.60206 3.1518087387 2.5977337123    3.129  3.869  3.5246  0.115    7  0.000  0.369   170.70    92.69    59.77    45.80    37.69  2 -1.44e-07      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.903 -3.327 -1.342 -4.627
0.0152 0.01508 8.60206 3.1518168449 2.5977338333    3.128  3.883  3.5229  0.094    7  0.000  0.369   177.83    96.18    61.92    47.47    39.07  2 -1.66e-07      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.937 -3.314 -1.278 -4.625
0.0152 0.01508 8.60206 3.1518254280 2.5977339615    3.128  3.899  3.5207  0.069    7  0.000  0.369   187.07   100.68    64.68    49.62    40.85  2 -1.96e-07      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.978 -3.297 -1.195 -4.621
0.0152 0.01508 8.60206 3.1518442631 2.5977342428    3.126  3.832  3.5292  0.170    7  0.000  0.369   152.77    83.86    54.32    41.56    34.20  2 -9.89e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.809 -3.354 -1.502 -4.625
0.0152 0.01508 8.60206 3.1518452168 2.5977342570    3.126  3.830  3.5294  0.173    7  0.000  0.369   151.81    83.38    54.02    41.34    34.01  2 -9.61e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.804 -3.356 -1.513 -4.625
0.0152 0.01508 8.60206 3.1518454552 2.5977342606    3.126  3.829  3.5295  0.174    7  0.000  0.369   151.61    83.28    53.96    41.29    33.97  2 -9.54e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.803 -3.357 -1.515 -4.626
0.0152 0.01508 8.60206 3.1518456936 2.5977342641    3.126  3.829  3.5295  0.174    7  0.000  0.369   151.45    83.20    53.91    41.25    33.94  2 -9.49e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.802 -3.357 -1.517 -4.626
0.0152 0.01508 8.60206 3.1518459320 2.5977342677    3.126  3.828  3.5297  0.176    7  0.000  0.369   151.01    82.99    53.78    41.14    33.85  2 -9.38e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.800 -3.358 -1.521 -4.626
0.0152 0.01508 8.60206 3.1518461704 2.5977342713    3.126  3.828  3.5297  0.176    7  0.000  0.369   150.85    82.91    53.73    41.11    33.82  2 -9.35e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.799 -3.358 -1.523 -4.626
0.0152 0.01508 8.60206 3.1518464088 2.5977342748    3.126  3.827  3.5298  0.177    7  0.000  0.369   150.51    82.74    53.62    41.02    33.75  2 -9.27e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.797 -3.359 -1.526 -4.626
0.0152 0.01508 8.60206 3.1518473625 2.5977342891    3.126  3.825  3.5301  0.181    7  0.000  0.369   149.54    82.26    53.33    40.79    33.56  2 -9.06e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.792 -3.361 -1.536 -4.626
0.0152 0.01508 8.60206 3.1518483162 2.5977343033    3.126  3.822  3.5304  0.184    7  0.000  0.369   148.47    81.73    53.00    40.54    33.35  2 -8.83e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.786 -3.362 -1.545 -4.625
0.0152 0.01508 8.60206 3.1518514156 2.5977343496    3.126  3.815  3.5313  0.195    7  0.000  0.369   145.26    80.13    52.01    39.77    32.72  2 -8.19e-08      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.768 -3.364 -1.572 -4.621
0.0152 0.01508 8.60206 3.1518545151 2.5977343959    3.126  3.840  3.5283  0.158    7  0.000  0.369   156.34    85.63    55.41    42.41    34.90  2 -1.06e-07      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.829 -3.351 -1.474 -4.627
0.0152 0.01508 8.60206 3.1518573761 2.5977344386    3.126  3.867  3.5248  0.117    7  0.000  0.369   170.02    92.36    59.56    45.64    37.56  2 -1.41e-07      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.899 -3.326 -1.346 -4.625
0.0152 0.01508 8.60206 3.1518614292 2.5977344991    3.125  3.898  3.5209  0.070    7  0.000  0.369   186.47   100.39    64.50    49.49    40.73  2 -1.94e-07      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -4.975 -3.298 -1.201 -4.622
0.0152 0.01508 8.60206 3.1518664360 2.5977345739    3.125  3.925  3.5173  0.029    7  0.000  0.369   202.57   108.18    69.27    53.21    43.80  2 -2.57e-07      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -5.043 -3.252 -1.041 -4.598
0.0152 0.01508 8.60206 3.1518745422 2.5977346949    3.124  3.951  3.5139 -0.010    7  0.694  0.369   219.13   116.13    74.13    57.00    46.93  2 -3.36e-07      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -5.107 -3.202 -0.878 -4.568
0.0152 0.01508 8.60206 3.1518940926 2.5977349868    3.121  3.980  3.5100 -0.056    7  0.684  0.369   239.90   126.03    80.14    61.70    50.81  2 -4.56e-07      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -5.180 -3.141 -0.684 -4.532
0.0152 0.01508 8.60206 3.1518959999 2.5977350153    3.120  3.982  3.5098 -0.059    7  0.684  0.369   241.31   126.69    80.55    62.02    51.08  2 -4.64e-07      0.00 6.746e-01 3.099e-01 1.653e-03 2.605e-03 5.965e-03 -1.000 1.548e-02 -5.184 -3.138 -0.673 -4.530
0.0152 0.01508 8.60206 3.1518986225 2.5977350545    3.120  3.982  3.5098 -0.059    8  0.684  0.390   241.31   126.70    80.55    62.02    51.08  2 -4.66e-07      0.00 6.746e-01 3.100e-01 1.752e-03 2.606e-03 5.984e-03 -1.000 1.535e-02 -5.184 -3.138 -0.673 -4.530
