GaiaID,ra,dec,l,b,ecl_lon,ecl_lat,pmra,pmdec,phot_g_mean_mag,ag_gspphot,bp_rp,ebpminrp,parallax,distance_gspphot,ruwe,radial_velocity,radial_velocity_error,vbroad,x,y,z,Type,HD,TIC,Vmag,B-V,V-I,MemF,comments,Voff(km/s),Vr(pred),SpType,PDA,PDB,PDC,PDO,PDQ,PDZ,Teff,logg,M,e_Teff,e_logg,e_M,comp,logCHe,logL,e_logL,_RA,_DE,grav redshift (km/s),cooling_age_median,cooling_age_err_low,cooling_age_err_high,total_age_median,total_age_err_low,total_age_err_high,initial_mass_median,initial_mass_err_low,initial_mass_err_high,Voff_err,parallax_error,pmra_error,pmdec_error
2581380077674117120,16.17186902655034,9.828373024878022,128.34816220563962,-52.90398281721891,18.66574273233961,2.719652674129267,-48.77229177566316,-15.054302161629836,14.489746,,-0.34775925,,15.075614547610906,,1.0016899,,,,-24.822805765121227,31.376861306492728,-52.90834780507924,,,,,,,,,4.634005308667299,1.895785988627514,DA,1.0,0.0,0.0,0.0,0.0,0.0,25812,8.05,0.665,234,0.009,0.007,b'Pure H                     ',0.0,-1.1866,-0.0708,16.17187,9.82837,33.17269265864709,0.0193041300477729,0.000962186374659,0.0010948348521354,1.3785948079727863,0.4593511682801171,0.724933494982263,2.0221453287197235,0.3562629757785469,0.3562629757785469,0.01767411986146895,0.039380826,0.053718135,0.036732808
2667464656943675392,325.8503130310157,-6.997071914855176,48.34777421813151,-41.13944468236124,325.7320345731031,6.307553074242273,-11.411789490163704,-91.6576399012298,14.52392,,0.26084995,,55.09641571877749,,1.0177844,,,,9.084493575055284,10.213345102130004,-11.940774445200791,,,,,,,,,4.956837127279948,13.231434762437145,DA,0.99,0.0,0.0,0.0,0.0,0.0,8970,8.438,0.878,30,0.005,0.005,b'Pure H                     ',0.0,-3.2909,-0.0839,325.85031,-6.99707,59.64103463559421,1.829415342648908,0.0319839293504389,0.0269846312602632,2.065363285790638,0.0508845268061746,0.0515181619417344,3.78244982698962,0.229134948096886,0.3076955017301035,0.003428248201088439,0.026583664,0.028674878,0.024203815
2714218433977373440,347.4613395198554,9.668780731197222,85.65754220993219,-45.72244208816911,352.3327001059698,13.84069351190126,-21.87867571146435,-30.81672789559003,17.021069,,-0.17377281,,10.039651804764649,,0.9536017,,,,5.265235712523968,69.33813840524864,-71.3138516987966,,,,,,,,,4.7473622411029694,7.75451297157273,DA,1.0,0.0,0.0,0.0,0.0,0.0,16984,8.579,0.978,488,0.024,0.018,b'Pure H                     ',0.0,-2.2751,-0.4093,347.46134,9.66878,73.95790219653264,0.3810086686618534,0.0326882543138984,0.0366915316161029,0.5082747212670933,0.0371267126589709,0.0416540824579094,4.869965397923876,0.3958477508650517,0.4057439446366775,0.05949986078968964,0.09563566,0.09826077,0.08140476
2808795537980708736,13.09159614702375,27.360705184823267,123.18517249467936,-35.51058826231941,23.01083366937215,19.97717670904363,-48.10822152771312,-34.447570828675694,18.099892,,0.9032707,,19.818252067186087,,0.94495106,,,,-22.481531808938644,34.374793859751286,-29.30901233898416,,,,,,,,,1.8290427875396948,-0.228628617686101,DA,0.96,0.0,0.28,0.0,0.0,0.0,5603,8.178,0.697,75,0.031,0.028,b'Pure H                     ',0.0,-3.9476,-0.4503,13.0916,27.36071,39.34502176600079,4.625004342675875,0.3833542663945382,0.4289217284100539,5.6549974200988125,0.4368554815368366,0.5367851057943858,2.3386712802768166,0.4062006920415222,0.3708788927335642,0.036830093415502016,0.17122458,0.15265027,0.10839202
2838537563735201664,348.1735319758476,21.55290127413312,94.32636046730038,-35.774765366351666,358.1904103857024,24.385233215660907,-23.65957745569484,-28.66027391686079,18.682674,,0.8352356,,12.112759555870609,,1.0371423,,,,-5.052858212806971,66.78986185735835,-48.26318897891406,,,,,,,,,0.7987162105155187,5.44989791392667,DA,0.97,0.0,0.03,0.0,0.0,0.0,5906,8.003,0.589,110,0.04,0.035,b'Pure H                     ',0.0,-3.7545,-0.569,348.17353,21.5529,29.577941586189965,2.512997918838775,0.1932909897909973,0.2629162411432739,7.159876108028152,2.3770617859568954,4.040612810427607,1.3017024221453286,0.2196955017301036,0.350325259515571,0.07584665025233096,0.18335223,0.19142309,0.15035132
2868367245477025920,357.117366776818,31.21392628826253,107.42992498884702,-29.75527132767177,11.042006051338625,29.510273072017817,-35.31083531405556,-21.884145615421907,19.657845,,1.4338188,,13.391813786057831,,1.0219533,,,,-19.418269662794565,61.85055001225961,-37.05968329246945,,,,,,,,,3.4985584221476502,2.0667918110833083,DA,0.62,0.0,0.03,0.0,0.01,0.0,4478,7.902,0.519,137,0.079,0.067,b'Pure H                     ',0.0,-4.1894,-1.1045,357.11737,31.21393,24.720161470116143,7.83640596930942,0.7575416092406417,0.7824964684873459,12.42057620396591,1.776780660120437,1.7352280139886638,1.306726643598616,0.1306297577854669,0.2662837370242217,0.13244544902195482,0.33717203,0.31146896,0.2761933
2908425653829891712,83.43076826481446,-27.230822436102724,230.9266470348944,-28.15623432681094,80.8052467351443,-50.46063665082644,-40.76408894652605,-55.26984200151744,15.6144905,,-0.30802536,,23.17405486673464,,1.010448,,,,-23.98052406575054,-29.53608395511562,-20.36231646356267,,,,,,,,,1.120557656048102,-5.816020677364016,DA,0.98,0.0,0.0,0.0,0.0,0.0,23424,9.074,1.232,261,0.009,0.004,b'Pure H                     ',0.0,-2.1126,-0.1497,83.43077,-27.23082,146.97673428726284,0.3927488715908145,0.016494957227965,0.0180770486475257,0.4352529435720752,0.0167248561029401,0.0182619007950183,7.823598615916955,0.3090657439446369,0.2344636678200693,0.007601726056157405,0.03145694,0.02785025,0.036512494
2934317327301399552,107.47190283191784,-18.267302032205727,231.2729830499572,-4.299307488165747,111.98027839356594,-40.38264699202956,-3.4405652014586017,-37.58426728205562,17.863304,,0.37854004,,10.831086585088558,,1.038258,,,,-57.59811248798522,-71.82476296564346,-6.9214361497803,,,,,,,,,4.614406120476247,-9.961836626176622,DA,0.96,0.0,0.02,0.0,0.0,0.0,8046,8.073,0.639,124,0.028,0.024,b'Pure H                     ',0.0,-3.252,-0.3762,107.4719,-18.2673,33.39463349791689,1.2165245025333649,0.066147637651194,0.0716648187914321,3.2553592876320376,0.729683296193163,2.6295194027266025,1.677301038062284,0.3806228373702423,0.4034602076124569,0.06088203067076605,0.107383676,0.08135601,0.09273331
2962732525990293888,77.62185063462766,-21.197314026434103,222.3929100289696,-31.24293438190223,73.88378329390368,-43.94652059970836,-24.75145873683926,-24.22801415286087,18.743773,,1.0370731,,10.093380749538426,,1.0161157,,,,-62.55909931108866,-57.11011327907004,-51.38692781026827,,,,,,,,,2.3604655101415504,-6.262424904965238,DA,0.87,0.0,0.1,0.0,0.0,0.0,5383,7.384,0.288,79,0.045,0.023,b'Pure H                     ',0.0,-3.6069,-0.5007,77.62185,-21.19731,10.136943228605912,1.6425186655321309,0.106467634785089,0.1305024758361783,,,,,,,0.07238989170084849,0.16873121,0.12896986,0.15179402
2967956237016173824,81.30316420540119,-21.391498655874127,223.95031597139388,-28.08517563960061,78.61797580727317,-44.48775648432175,-30.37769320865249,-27.65376272307948,16.73044,,-0.100538254,,10.834681067010166,,0.9853535,,,,-58.62358164134299,-56.51397464562644,-43.45154475906966,,,,,,,,,4.708711181943143,-6.7585115627019885,DA,1.0,0.0,0.0,0.0,0.0,0.0,14224,8.324,0.812,173,0.01,0.009,b'Pure H                     ',0.0,-2.4093,-0.1829,81.30316,-21.3915,50.26495329578479,0.4007770454470165,0.0144058445365495,0.0152889770011436,0.7475498835865495,0.0496918109917666,0.0584393197331314,3.3086505190311426,0.1705190311418687,0.1811764705882348,0.025041405637877604,0.047150366,0.03265264,0.04226621
