index,TIC,GaiaID,bp_rp_corr,Median_Period,Period_err,LC_source,ra,dec,l,b,ecl_lon,ecl_lat,pmra,pmdec,phot_g_mean_mag,ag_gspphot,bp_rp,ebpminrp,parallax,distance_gspphot,ruwe,radial_velocity,radial_velocity_error,vbroad,x,y,z,Type,HD,Vmag,B-V,V-I,MemF,comments,Voff(km/s),Vr(pred),rvdiff_x,simbadrvmem,rvdiff_y
1418,118266430,5314812782296988032,0.5044052000000001,1.7658402904958623,0.016671311826432333,SPOC,128.71977176749024,-58.79633736077674,274.5889464701372,-10.88866682797074,174.60078424652028,-71.00348795577838,7.24270527434512,-52.67059194147771,7.521005,0.001,0.5049052,0.0005,12.67251493972902,78.814,1.0322938,-3.6008956,0.1592319,34.928123,6.199731673683962,-77.24182199836963,-14.906370804172774,,,,,,,,3.918570949384607,0.1895423095816359,3.790437909581635,,
1528,118601740,5708463646119058432,1.1728315,8.695232422151687,0.13082336458912192,SPOC,130.19597432174737,-18.586771769928703,242.7286014424,14.006916927072528,138.6977617272669,-35.48076101703725,3.629876679872363,-32.42959354558471,10.759629,0.0575,1.2030315,0.0302,12.930237020889043,77.1979,0.92668074,-9.156688,0.22379538,6.733156,-34.383116816522325,-66.69773963557563,18.718839461602133,,,,,,,,1.0094661260797686,-10.044994200590548,0.8883062005905469,,
1527,118601741,5708463641821487232,0.8046926999999999,8.162632393465895,0.6654989448835713,SPOC,130.20069751007344,-18.588004433326056,242.73231148216945,14.009850100535,138.70345626619917,-35.480519341405206,3.587924785992916,-32.61979968793277,9.338861,0.0504,0.8316927,0.027,12.954042957905964,77.0384,0.8622836,-9.185777,0.18228757,8.427657,-34.31518093835592,-66.57653953630434,18.6882738335945,,,,,,,,1.0130251236065555,-10.044552805198323,0.8587758051983236,,
1362,118826478,5000770958358460544,0.9229686,6.071932200314484,0.0,SPOC,11.131880726967893,-37.830016919891314,310.23264756088844,-79.2000916880198,352.35257705216776,-38.56255598142543,-36.40476540724466,-9.019425548439294,10.452888,0.0008,0.9234686,0.0005,10.067605100272823,99.5191,3.3317988,7.9138465,0.3659828,,12.021451514228335,-14.209036100328062,-97.56913792330091,,,,,,,,4.326994852808858,8.710970586952397,0.7971240869523974,,
1744,119090894,6635594425011858944,0.82051603,10.26349809389952,0.08484447380870819,SPOC,275.1625272068559,-59.40187267807725,335.25703454694724,-19.37915841902542,273.24634034919524,-36.02075475455067,21.32350612049851,16.119111854105235,9.919365,0.0033,0.82221603,0.0017,10.39777412861037,95.9106,1.1388034,12.022986,0.18067537,10.105975,82.39642062215268,-37.97300459798641,-31.91240784802005,,,,,,,,4.027061429548051,13.472811227577372,1.4498252275773726,,
856,119631128,3002388371356795392,0.8569289,7.950120623141592,0.031596072108318385,QLP,100.86564708131488,-9.865403738971269,220.84497310553945,-6.236471740014285,102.7681317094268,-32.82433721009986,-21.98977032973556,-26.476761218978748,9.802268,0.0951,0.9075289,0.0506,11.96527528671031,83.5185,0.9164274,-7.8484945,0.24915358,6.5732493,-62.84895812221827,-54.33591170783291,-9.07895221059136,,,,,,,,4.134284896907126,-11.189574801991192,3.341080301991192,,
349,119885025,1195823181311716096,1.1990262,7.1583946026003185,0.0,QLP,236.53850063717653,15.420709935950956,25.973627785502984,47.87927999270963,229.9393925155105,34.323446709571385,69.08101960298332,-47.65280353669174,9.6496935,0.0002,1.1991262,0.0001,21.134954737830704,47.3124,1.0262365,0.90100443,0.18909506,,28.52865565433096,13.89810379538092,35.09509973937352,,,,,,,,3.4219755300884342,3.523317265413814,2.622312835413814,,
686,120563708,2308943773738700928,0.9522544,5.1577159172512035,0.0,SPOC,3.4501443490626227,-36.30391046399659,341.6399722384018,-77.83753933122007,346.64227034065874,-34.22911469264138,-21.04601224409159,-6.563879512054978,10.3408575,0.0054,0.9551544,0.0029,10.522131200880107,94.9162,1.0078994,3.880992,0.25527847,5.895735,19.00372469630012,-6.306976206708769,-92.90457633048824,,,,,,,,2.6397329634448825,9.95549044695884,6.074498446958841,,
563,120599496,1909443027017954944,0.605251,4.4047965524012955,0.07150642415552699,SPOC,337.5534075796876,40.96533462464126,96.14587295073017,-14.447240961817757,359.6928450419993,45.7407187190864,-30.57327101981107,-36.75894259405567,7.302219,0.0002,0.605351,0.0001,19.316015524573903,51.7008,1.0240815,-2.4087298,0.12019523,11.961322,-5.367290117560157,49.84527359373895,-12.916142516173586,,,,,,,,4.487326370039046,2.7105504188625327,5.119280218862533,,
1718,121421711,6519711873737172608,0.76373243,5.313222557237969,0.05378584749487425,SPOC,341.86119340692704,-44.96510596103538,348.8915599969192,-59.54195060352173,324.2976272505556,-34.10727317340773,-33.7672732136837,12.56885227686164,7.086793,0.0,0.76373243,0.0,30.881332337306304,32.0835,1.0877132,10.988061,0.12575755,10.905033,16.107144917437548,-3.162560271355882,-27.91332082204286,,,,,,,,3.85874026638305,13.153401174340454,2.1653401743404537,,
1634,121722509,6200402220878601728,0.8614548000000001,5.186919094497984,1.5023354525109354,SPOC,226.0990080740846,-36.66761462292951,330.6337378968848,18.951733570201668,234.0804482442843,-18.54187425424029,33.783306219918515,-19.3124360396427,9.593019,0.0667,0.8971548,0.0357,13.134044589592218,75.9463,0.9457114,1.8164539,0.22167058,,62.75757130642924,-35.313403329669065,24.727457280357907,,,,,,,,2.597649868158112,7.93370596241537,6.11725206241537,,
38,122384084,200689528090920448,0.7925693,6.581704254777473,0.0,SPOC,76.62302875307792,40.83667176578578,165.66877049612825,0.0286671207836139,79.40119897677067,17.888305172489442,-25.26163711002355,0.4420436088778102,9.613174,0.0054,0.7954693,0.0029,10.397977715633225,95.7042,0.9734514,-6.841549,0.23870999,10.502612,-93.17973782894371,23.80531303745544,0.0481185512749651,,,,,,,,2.083827037651345,-12.897746535847926,6.056197535847926,,
1633,122394288,6199237292610760576,1.2183821,5.4595193818016,0.0,SPOC,227.675643087502,-38.07522235999971,330.9810110784801,17.096464512013736,235.77808030448304,-19.52969821313019,39.61459446980179,-3.565085778494894,10.771556,0.0714,1.2557821,0.0374,13.723360066350374,72.4403,1.0682185,6.2112393,0.54098916,14.635059,60.90473827868168,-33.78643956661088,21.42196555196677,,,,,,,,2.973080622534108,8.32574089033574,2.114501590335741,,
873,122901211,3080917347235265024,0.65353625,3.384680779378757,0.07398704998661376,QLP,118.12139251498805,-3.12025200514294,222.8418429561842,12.069958333839084,120.9020485168882,-23.593171239597265,-7.964104896488198,-19.53869751304899,8.879873,0.0006,0.65383625,0.0003,10.069073720977238,98.9678,0.92238057,-10.434517,0.24463072,8.21526,-71.21051151952223,-66.03832080689891,20.76713933643897,,,,,,,,3.179774416028127,-13.120635211435973,2.686118211435973,,
1473,123749272,5532079475399186688,1.5918182,9.638672740937011,0.9328552662444656,SPOC,115.860653831564,-43.97496489749539,257.54469413265,-9.93445832723866,134.63287321775474,-63.46211953960263,-12.025648731640931,-30.916382051886224,12.61521,0.4378,1.8294182,0.2376,10.369066700803971,87.3889,14.969472,-3.0900953,0.79205495,13.526983,-20.488251746076877,-92.7588970248882,-16.638095787673638,,,,,,,,4.584604270320309,-3.94195982760941,0.8518645276094099,,
817,124939805,2891816671700460288,1.092516,3.674186514529933,1.0570806303722975,SPOC,95.52831507928492,-33.43663025921882,241.0267503409185,-20.24432138527104,98.42335560834846,-56.7143741679216,-22.945933384557183,-52.045109726255575,3.6113985,0.0,1.092516,0.0,15.049040159579686,56.1329,9.537492,-0.8111004,0.6414738,,-30.19977625821277,-54.54187763575322,-22.993099033133536,,,,,,,,2.9954459331153136,-5.674196260496716,4.863095860496716,,
24,125883318,151592867874311936,2.217396,7.459200288408884,5.108895896705467,QLP,69.48623265313574,26.884744857507275,172.87900933561883,-13.32448047438301,71.72196887216737,4.737800087578186,-25.46278828340681,-2.521107843260121,13.932276,0.3557,2.435996,0.2186,10.267324310282447,96.4751,1.0581638,-6.433981,3.7724414,,-94.0434618552251,11.748721916664191,-22.44650255188388,,,,,,,,2.7109810870467888,-11.42053750978635,4.986556509786349,,
961,127100300,3395780162751888640,0.9313866,15.134264262842075,0.2654688126000879,QLP,84.63211854467656,15.190851703288883,190.90469955817088,-8.578675346838509,84.76721070732455,-8.150977531240317,-19.068921199322183,-2.696773176108052,9.378437,0.0326,0.9486866,0.0173,15.797120325438168,63.0059,0.8892461,-17.167028,0.17648761,6.3237667,-61.46418883763955,-11.84136566559637,-9.4426914098037,,,,,,,,4.940117441612949,-12.834387687690183,4.332640312309815,,
970,127957198,3447378044422255872,1.0736854,12.698270523011933,0.8536405836051006,QLP,81.63640235969456,31.67745888723753,175.47198045708492,-1.9899033078396544,82.81107155415275,8.446655548357993,-17.760157717690582,-11.267541280844233,10.266188,0.0583,1.1043854,0.0307,13.85061020624542,71.9154,0.98028773,-14.360476,0.18760099,6.337064,-71.93023803774265,5.696428031562769,-2.5069930112464416,,,,,,,,3.365747551282144,-13.414496223205091,0.9459797767949089,,
250,130181866,875071278432954240,0.8535037,6.454896920400927,0.4827021020597586,SPOC,117.4793682618587,27.363132695843213,193.2818841885029,24.147454036735432,114.3446658746016,6.216615522726046,-10.220145850916207,-11.23527855383033,6.7371826,0.0001,0.8535037,0.0,44.68484921119824,22.3385,0.9908184,-16.07124,0.12526087,10.370582,-19.87447320880309,-4.691491810563113,9.154923052725085,,,,,,,,0.35909987794895,-15.921195562226254,0.1500444377737455,,
1022,130718055,3637567992378515456,0.9912834,5.382546228956094,0.14523212022480259,SPOC,203.47267810530903,-2.2354711979626565,323.8077553188129,58.90486995224344,202.55512885227373,7.038199218410374,35.781850493881265,-15.26289339727091,10.121563,0.0185,1.0010834,0.0098,13.012305108713624,76.6467,1.0253373,1.0521601,0.20935504,10.654977,32.03156119303089,-23.436901422139865,65.80778562921715,,,,,,,,2.9193389943438004,-1.3449960057212662,2.3971561057212663,,
1475,132702068,5534026023301322368,0.72576857,8.33007561258581,0.44892113480442575,SPOC,119.99487675262893,-41.70440229111745,257.0741985515222,-6.17652036380231,138.63863123433595,-60.17987788921015,-3.0543694282360825,-68.89597202123643,7.5941443,0.0,0.72576857,0.0,20.39938316918872,48.9856,1.1564575,-6.3766055,0.12685305,7.080041,-10.901827874465717,-47.50157313678137,-5.274274506982712,,,,,,,,0.9104698826669736,-4.5842729013355905,1.7923325986644096,,
1184,133170217,4272904946658046208,1.0196132,8.059288013208064,0.0,SPOC,277.2193738967873,-0.3883910560839844,30.006977044359907,4.840064991962819,277.8379788403254,22.854677718689672,20.547107455011307,-24.671964387057777,10.953317,0.2013,1.1263132,0.1067,10.549980289361924,94.2185,1.1239629,14.922745,0.23838197,7.4259353,81.78940119874774,47.23441332119595,7.997610810957875,,,,,,,,4.754748316283496,12.554248547564942,2.3684964524350587,,
1097,135101821,3953660263760149120,1.971054,16.931993038740448,1.09586522911487,QLP,185.91553446212023,22.72970154176048,246.36134009002183,82.32155604944698,175.8553663303523,23.09847813106481,34.01741847096536,-10.527126325272654,13.45972,0.1569,2.059454,0.0884,10.096177818491707,99.432,1.1169806,-2.8501964,1.222278,,-5.306421521983324,-12.123614485655285,98.15927930547288,,,,,,,,3.651810892526608,-8.46724366560601,5.6170472656060095,,
373,135170448,1252463526380666240,0.6231091400000001,1.7631477737126828,0.0,SPOC,214.04723404792952,21.242659019271755,20.57289358311725,69.82675474972181,203.4286098119998,32.68329136226081,49.79029896617705,-13.633623024724244,7.50275,0.0005,0.62330914,0.0002,17.865586921287154,55.9027,1.0569195,-2.736177,0.193831,28.953978,18.071994465406124,6.783060148380719,52.53978861650344,,,,,,,,4.51419954610044,-2.2593958759559056,0.4767811240440944,,
153,138350803,552477109464650752,0.89958334,7.214404520891111,0.2926579658778472,SPOC,86.54860756114971,78.2565696524548,135.2116684150439,23.301332886271545,88.78105414833475,54.83189322506526,-45.93252303123007,70.55474855603637,8.023804,0.0001,0.89958334,0.0,27.87948063511936,35.5866,0.9887786,-11.670318,0.13764273,8.583208,-23.380203416822017,23.208090996255496,14.188459020613577,,,,,,,,2.663909256953263,-10.502008862767376,1.1683091372326242,,
277,138446731,942665576817331200,0.5382532999999999,1.400365933696266,0.0217935002743197,SPOC,96.17648737563978,35.14508071493264,178.54981219997455,10.24135250607346,95.15682108240937,11.816298986016776,-6.078105187397312,-6.749555611123817,7.79566,0.009,0.5431533,0.0049,12.065866309446214,82.6721,1.0032778,-17.658499,0.31774387,57.225304,-81.53184577911198,2.064056792974419,14.735371695684254,,,,,,,,4.363820734286028,-14.961866566107386,2.6966324338926135,,
246,138576706,858478548456889088,0.5295746,1.712180150064646,0.15853130366095103,SPOC,175.21159368052935,60.10648590964518,138.16081177492367,54.88531988451633,142.3600150716358,51.156783606888006,40.19109976259524,6.895545229008912,7.8006215,0.0035,0.5314746,0.0019,12.10386646732431,82.3699,1.0307872,-13.521593,0.162564,40.190723,-35.40575566145851,31.700001004003145,67.5819059168973,,,,,,,,4.640555234791672,-11.187343165686746,2.334249834313253,,
202,138659003,699504663324007808,1.3151237999999998,2.010350939191054,0.0,SPOC,136.13088639596003,29.864439755927044,195.60284394312603,40.57722894427414,129.83422921083476,12.579956365848007,0.0904910331904232,0.512602142079142,11.571773,0.1499,1.3932238,0.0781,10.54929277604862,92.8466,1.9500563,-13.655586,0.29692155,,-69.34499112108593,-19.36517980435785,61.66028591399385,,,,,,,,3.748704578323014,-15.540503638973888,1.8849176389738889,,
1111,139053298,4014093550287412736,2.2720766,9.322825537159876,0.713727801726014,SPOC,182.2068053761248,30.35014341772116,191.3860859765324,80.12464617015038,168.81536210265125,28.47701159442105,89.82761304720489,-26.84987575922192,11.48062,0.0,2.2720766,0.0,35.34728426245225,28.1265,1.0478045,-9.667467,0.4013962,11.762853,-4.756517083861303,-0.9578800764381336,27.871538423498063,,,,,,,,0.3747402670721416,-9.807385516857869,0.1399185168578682,,
