GaiaID,TIC,HD,index,ra,dec,l,b,ecl_lon,ecl_lat,pmra,pmdec,bp_rp,ebpminrp,bp_rp_corr,phot_g_mean_mag,ag_gspphot,parallax,distance_gspphot,ruwe,vbroad,x,y,z,radial_velocity,radial_velocity_error,Voff(km/s),Vr(pred),rvdiff,Type,Vmag,Median_Period,Period_err,LC_source,Period_notes,B-V,V-I,MemF,comments,Teff,Median_rot_age,Median_rot_up_err,Median_rot_low_err,peak_rot_age
2027293459305490176,282898483,,602.0,299.52615116363614,26.77861888853856,64.12085419626007,-1.285588979680781,309.5120270579516,46.25005883509915,-7.047196191960442,-38.060831614938095,1.3483,0.0569,1.2914,11.353177,0.1087,11.984874661369158,83.1318,1.2379258,12.133089,36.40959861566941,75.05211830458519,-1.8720160600279327,12.02571,0.22792542,3.3551487637766915,8.37174405137397,3.653965948626032,,,13.44626174603568,0.6246080940602319,QLP,,,,,,4600.0,1202.59,494.83,565.88,1413.0260521042085
205395717035619584,348286981,,39.0,74.68080119148873,44.24366787584336,162.09762157954853,0.97811557449378,78.26906670778064,21.42625668211713,-16.969318862504636,1.6854529419626043,0.7242441,0.0003,0.7239441,9.103042,0.0006,11.214775566113897,88.746,0.9570109,,-84.83834402852516,27.405927688005487,1.5221444215729785,-11.6909075,0.26801163,2.596258590443787,-12.637579164305416,0.9466716643054164,,,5.969858758,0.281512101,SPOC,,,,,,6050.0,887.57,1040.96,428.14,529.8597194388778
2089842133172909824,28479907,,625.0,281.84371469464725,31.17198510805203,60.873454540117926,14.44913933185716,287.34073684948333,53.90060332028228,14.92389163352143,-41.14499291766852,0.71352005,0.0003,0.71322005,8.949092,0.0006,11.696831822111395,85.2642,0.9581657,8.542407,40.29675157196044,72.32010457293607,21.33231443288864,5.421782,0.17832784,3.2984465119548534,6.692073604461114,1.2702916044611134,,,4.4549650296072745,0.1056896215351659,QLP,QLP better fits,,,,,6050.0,499.68,788.54,234.15,342.28456913827654
2125838116643506432,63008393,,633.0,291.88785369355344,43.26973126572696,75.5694632633087,12.172478592625344,308.0148625432774,63.8483056966492,5.385234211943633,-39.03921314978682,1.7747488,0.2009,1.5738488,12.597419,0.3733,11.418513751251412,87.4892,1.1034117,18.026842,21.334059009502173,82.90720742000822,18.46608810437376,2.79601,1.4236246,0.9037305209889954,4.05213619865733,1.2561261986573298,,,14.12740392,0.2734506141,QLP,,,,,,4300.0,1290.46,637.49,639.55,1459.9198396793588
2129181967718126208,159515804,,636.0,290.75810595432006,47.71425919950618,79.36200037233635,14.776387780346331,310.1226537603972,68.28164230911386,2.1201449971823223,-73.26550992100135,0.9274893,0.0003,0.9271893,8.770109,0.0006,21.741092033162943,45.8534,0.9349142,8.562684,8.210172711389179,43.710320723356205,11.731117155257012,7.6539044,0.17740095,1.895789535531832,2.823502038107538,4.830402361892462,,,7.091021557174535,0.1283764204817323,QLP,QLP has best fits,,,,,5380.0,436.6,220.91,208.39,443.8877755511022
2132647563949643648,416282321,,637.0,289.73567916029776,49.859600856452815,81.12119073993382,16.253854807495426,310.7506714505452,70.51934802177323,14.502221709753846,-41.38233162978922,0.7699299,0.0001,0.7698299,8.694107,0.0002,15.14060463123053,65.949,0.9138796,,9.786661338402205,62.64789377625693,18.486289780921776,-0.2936291,0.31426477,3.329048124216089,2.211061739878408,2.504690839878408,,,4.44844021794655,0.2007679898102772,SPOC,,,,,,5990.0,416.2,580.97,185.97,318.8376753507014
2274053830249193856,323139965,,674.0,321.59691357784027,73.6647926002094,109.71768440617696,16.316420905608908,45.13145191990485,71.79464728264533,-9.656914824852391,-39.97152656893136,0.7551613,0.0025,0.7526613000000001,9.082159,0.0046,11.705433581626435,85.2529,0.92170304,,-27.66215783287097,77.1823392593608,24.00097139010297,-1.7726054,0.25033808,1.914622000973442,-4.470530897976162,2.697925497976162,,,5.993028479674413,0.171518043535781,SPOC,,,,,,5990.0,748.71,893.05,340.4,506.4128256513026
2578465096254761216,365061397,,739.0,20.458219493799344,8.048563987751237,135.8219497265905,-54.06073495657239,21.915156770378083,-0.5273819787863225,-38.1900872531796,-13.697250294273736,0.7946062,0.0003,0.7943062000000001,9.173605,0.0006,12.348427296376064,80.6663,0.98971856,10.162695,-34.08783602033299,33.12357320752494,-65.56621238797058,5.885109,0.20192553,3.6039506640156462,1.1842360406649917,4.700872959335008,,,6.717790940139809,0.1025259424077078,QLP,QLP has best fits,,,,,5860.0,672.85,615.65,274.21,529.8597194388778
2642106070517231360,398640591,,759.0,359.5187103790276,-0.1282752031101045,95.3488300715005,-60.11076529048445,359.5074144372263,0.0737469945070225,-43.78930459130985,-18.48630191023149,0.7882805,0.0001,0.7881805000000001,8.857557,0.0002,15.160899759718838,65.6967,1.0559256,7.934424,-3.064028027206591,32.72595684468349,-57.18594596083619,4.8957496,0.16936913,3.287992111666981,7.0311990207456985,2.135449420745698,,,6.530429841077699,0.0853466238501328,QLP,QLP has best fits,,,,,5930.0,757.25,753.93,325.81,537.6753507014027
2865165918590971520,186878280,,810.0,354.9646330631382,27.11578786947815,103.87808834766228,-33.093757786640055,7.048308691583143,26.695895796189937,-18.436766441751764,-25.271918411708604,0.8208351,0.0358,0.7850351,9.536351,0.0668,11.829307654110726,84.2274,0.84348196,7.4725704,-16.987198267712234,68.75482874939685,-46.15745119247541,4.702542,0.17641468,3.802022925509787,3.2264010173711366,1.4761409826288636,,,6.344855074851291,0.0,SPOC,SPOC sec 84 has best fits,,,,,5930.0,712.87,729.23,307.06,522.0440881763527
